"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"ISR","Israel","T","Total","TOTAL","Total","2021","2021",9371400,,
"LVA","Latvia","T","Total","TOTAL","Total","1995","1995",2485054,,
"LVA","Latvia","T","Total","TOTAL","Total","1996","1996",2457226,,
"LVA","Latvia","T","Total","TOTAL","Total","1997","1997",2432851,,
"LVA","Latvia","T","Total","TOTAL","Total","1998","1998",2410027,,
"LVA","Latvia","T","Total","TOTAL","Total","1999","1999",2390477,,
"LVA","Latvia","T","Total","TOTAL","Total","2000","2000",2367549,,
"LVA","Latvia","T","Total","TOTAL","Total","2001","2001",2337172,,
"LVA","Latvia","T","Total","TOTAL","Total","2002","2002",2310176,,
"LVA","Latvia","T","Total","TOTAL","Total","2003","2003",2287955,,
"LVA","Latvia","T","Total","TOTAL","Total","2004","2004",2263123,,
"LVA","Latvia","T","Total","TOTAL","Total","2005","2005",2238799,,
"LVA","Latvia","T","Total","TOTAL","Total","2006","2006",2218351,,
"LVA","Latvia","T","Total","TOTAL","Total","2007","2007",2200325,,
"LVA","Latvia","T","Total","TOTAL","Total","2008","2008",2177324,,
"LVA","Latvia","T","Total","TOTAL","Total","2009","2009",2141668,,
"LVA","Latvia","T","Total","TOTAL","Total","2010","2010",2097553,,
"LVA","Latvia","T","Total","TOTAL","Total","2011","2011",2059710,,
"LVA","Latvia","T","Total","TOTAL","Total","2012","2012",2034324,,
"LVA","Latvia","T","Total","TOTAL","Total","2013","2013",2012647,,
"LVA","Latvia","T","Total","TOTAL","Total","2014","2014",1993785,,
"LVA","Latvia","T","Total","TOTAL","Total","2015","2015",1977523,,
"LVA","Latvia","T","Total","TOTAL","Total","2016","2016",1959535,,
"LVA","Latvia","T","Total","TOTAL","Total","2017","2017",1942247,,
"LVA","Latvia","T","Total","TOTAL","Total","2018","2018",1927170,,
"LVA","Latvia","T","Total","TOTAL","Total","2019","2019",1913826,,
"LVA","Latvia","T","Total","TOTAL","Total","2020","2020",1900448,,
"LVA","Latvia","T","Total","TOTAL","Total","2021","2021",1884488,,
"LTU","Lithuania","T","Total","TOTAL","Total","1995","1995",3629102,,
"LTU","Lithuania","T","Total","TOTAL","Total","1996","1996",3601613,,
"LTU","Lithuania","T","Total","TOTAL","Total","1997","1997",3575137,,
"LTU","Lithuania","T","Total","TOTAL","Total","1998","1998",3549331,,
"LTU","Lithuania","T","Total","TOTAL","Total","1999","1999",3524237,,
"LTU","Lithuania","T","Total","TOTAL","Total","2000","2000",3499534,,
"LTU","Lithuania","T","Total","TOTAL","Total","2001","2001",3470818,,
"LTU","Lithuania","T","Total","TOTAL","Total","2002","2002",3443067,,
"LTU","Lithuania","T","Total","TOTAL","Total","2003","2003",3415213,,
"LTU","Lithuania","T","Total","TOTAL","Total","2004","2004",3377075,,
"LTU","Lithuania","T","Total","TOTAL","Total","2005","2005",3322528,,
"LTU","Lithuania","T","Total","TOTAL","Total","2006","2006",3269909,,
"LTU","Lithuania","T","Total","TOTAL","Total","2007","2007",3231294,,
"LTU","Lithuania","T","Total","TOTAL","Total","2008","2008",3198231,,
"LTU","Lithuania","T","Total","TOTAL","Total","2009","2009",3162916,,
"LTU","Lithuania","T","Total","TOTAL","Total","2010","2010",3097282,,
"LTU","Lithuania","T","Total","TOTAL","Total","2011","2011",3028115,,
"LTU","Lithuania","T","Total","TOTAL","Total","2012","2012",2987773,,
"LTU","Lithuania","T","Total","TOTAL","Total","2013","2013",2957689,,
"LTU","Lithuania","T","Total","TOTAL","Total","2014","2014",2932367,,
"LTU","Lithuania","T","Total","TOTAL","Total","2015","2015",2904910,,
"LTU","Lithuania","T","Total","TOTAL","Total","2016","2016",2868231,,
"LTU","Lithuania","T","Total","TOTAL","Total","2017","2017",2828403,,
"LTU","Lithuania","T","Total","TOTAL","Total","2018","2018",2801543,,
"LTU","Lithuania","T","Total","TOTAL","Total","2019","2019",2794137,,
"LTU","Lithuania","T","Total","TOTAL","Total","2020","2020",2794885,,
"LTU","Lithuania","T","Total","TOTAL","Total","2021","2021",2808380,,
"MLT","Malta","T","Total","TOTAL","Total","1995","1995",370433,,
"MLT","Malta","T","Total","TOTAL","Total","1996","1996",372687,,
"MLT","Malta","T","Total","TOTAL","Total","1997","1997",375236,,
"MLT","Malta","T","Total","TOTAL","Total","1998","1998",377516,,
"MLT","Malta","T","Total","TOTAL","Total","1999","1999",379360,,
"MLT","Malta","T","Total","TOTAL","Total","2000","2000",385808,,
"MLT","Malta","T","Total","TOTAL","Total","2001","2001",393028,,
"MLT","Malta","T","Total","TOTAL","Total","2002","2002",395969,,
"MLT","Malta","T","Total","TOTAL","Total","2003","2003",398582,,
"MLT","Malta","T","Total","TOTAL","Total","2004","2004",401263,,
"MLT","Malta","T","Total","TOTAL","Total","2005","2005",403825,,
"MLT","Malta","T","Total","TOTAL","Total","2006","2006",405311,,
"MLT","Malta","T","Total","TOTAL","Total","2007","2007",406725,,
"MLT","Malta","T","Total","TOTAL","Total","2008","2008",409377,,
"MLT","Malta","T","Total","TOTAL","Total","2009","2009",412474,,
"MLT","Malta","T","Total","TOTAL","Total","2010","2010",414509,,
"MLT","Malta","T","Total","TOTAL","Total","2011","2011",416264,,
"MLT","Malta","T","Total","TOTAL","Total","2012","2012",420033,,
"MLT","Malta","T","Total","TOTAL","Total","2013","2013",425968,,
"MLT","Malta","T","Total","TOTAL","Total","2014","2014",434557,,
"MLT","Malta","T","Total","TOTAL","Total","2015","2015",445056,,
"MLT","Malta","T","Total","TOTAL","Total","2016","2016",455356,,
"MLT","Malta","T","Total","TOTAL","Total","2017","2017",468005,,
"MLT","Malta","T","Total","TOTAL","Total","2018","2018",484634,,
"MLT","Malta","T","Total","TOTAL","Total","2019","2019",504059,,
"MLT","Malta","T","Total","TOTAL","Total","2020","2020",515330,,
"MLT","Malta","T","Total","TOTAL","Total","2021","2021",518538,,
"ROU","Romania","T","Total","TOTAL","Total","1995","1995",22684268,,
"ROU","Romania","T","Total","TOTAL","Total","1996","1996",22619005,,
"ROU","Romania","T","Total","TOTAL","Total","1997","1997",22553982,,
"ROU","Romania","T","Total","TOTAL","Total","1998","1998",22507354,,
"ROU","Romania","T","Total","TOTAL","Total","1999","1999",22472043,,
"ROU","Romania","T","Total","TOTAL","Total","2000","2000",22442973,,
"ROU","Romania","T","Total","TOTAL","Total","2001","2001",22131974,,
"ROU","Romania","T","Total","TOTAL","Total","2002","2002",21675775,,
"ROU","Romania","T","Total","TOTAL","Total","2003","2003",21574365,,
"ROU","Romania","T","Total","TOTAL","Total","2004","2004",21451845,,
"ROU","Romania","T","Total","TOTAL","Total","2005","2005",21319673,,
"ROU","Romania","T","Total","TOTAL","Total","2006","2006",21193749,,
"ROU","Romania","T","Total","TOTAL","Total","2007","2007",20882980,,
"ROU","Romania","T","Total","TOTAL","Total","2008","2008",20537848,,
"ROU","Romania","T","Total","TOTAL","Total","2009","2009",20367437,,
"ROU","Romania","T","Total","TOTAL","Total","2010","2010",20246798,,
"ROU","Romania","T","Total","TOTAL","Total","2011","2011",20147657,,
"ROU","Romania","T","Total","TOTAL","Total","2012","2012",20060182,,
"ROU","Romania","T","Total","TOTAL","Total","2013","2013",19988694,,
"ROU","Romania","T","Total","TOTAL","Total","2014","2014",19916451,,
"ROU","Romania","T","Total","TOTAL","Total","2015","2015",19822250,,
"ROU","Romania","T","Total","TOTAL","Total","2016","2016",19706424,,
"ROU","Romania","T","Total","TOTAL","Total","2017","2017",19592933,,
"ROU","Romania","T","Total","TOTAL","Total","2018","2018",19483840,,
"ROU","Romania","T","Total","TOTAL","Total","2019","2019",19375835,,
"ROU","Romania","T","Total","TOTAL","Total","2020","2020",19269469,,
"ROU","Romania","T","Total","TOTAL","Total","2021","2021",19124061,,
"RUS","Russia","T","Total","TOTAL","Total","1995","1995",148375796,,
"RUS","Russia","T","Total","TOTAL","Total","1996","1996",148160121,,
"RUS","Russia","T","Total","TOTAL","Total","1997","1997",147915371,,
"RUS","Russia","T","Total","TOTAL","Total","1998","1998",147670787,,
"RUS","Russia","T","Total","TOTAL","Total","1999","1999",147214777,,
"RUS","Russia","T","Total","TOTAL","Total","2000","2000",146596873,,
"RUS","Russia","T","Total","TOTAL","Total","2001","2001",145976465,,
"RUS","Russia","T","Total","TOTAL","Total","2002","2002",145306489,,
"RUS","Russia","T","Total","TOTAL","Total","2003","2003",144565937,,
"RUS","Russia","T","Total","TOTAL","Total","2004","2004",143821218,,
"RUS","Russia","T","Total","TOTAL","Total","2005","2005",143113885,,
"RUS","Russia","T","Total","TOTAL","Total","2006","2006",142487259,,
"RUS","Russia","T","Total","TOTAL","Total","2007","2007",142114903,,
"RUS","Russia","T","Total","TOTAL","Total","2008","2008",141956413,,
"RUS","Russia","T","Total","TOTAL","Total","2009","2009",141909248,,
"RUS","Russia","T","Total","TOTAL","Total","2010","2010",142389969,,
"RUS","Russia","T","Total","TOTAL","Total","2011","2011",142960911,,
"RUS","Russia","T","Total","TOTAL","Total","2012","2012",143201721,,
"RUS","Russia","T","Total","TOTAL","Total","2013","2013",143506995,,
"RUS","Russia","T","Total","TOTAL","Total","2014","2014",143819657,,
"RUS","Russia","T","Total","TOTAL","Total","2015","2015",146406004,,
"RUS","Russia","T","Total","TOTAL","Total","2016","2016",146674542,,
"RUS","Russia","T","Total","TOTAL","Total","2017","2017",146842404,,
"RUS","Russia","T","Total","TOTAL","Total","2018","2018",146830572,,
"RUS","Russia","T","Total","TOTAL","Total","2019","2019",146764661,,
"RUS","Russia","T","Total","TOTAL","Total","2020","2020",146459803,,
"RUS","Russia","T","Total","TOTAL","Total","2021","2021",145864296,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1995","1995",18638790,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1996","1996",19033843,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1997","1997",19407138,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1998","1998",19783301,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1999","1999",20194531,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2000","2000",20663840,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2001","2001",21202646,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2002","2002",21805322,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2003","2003",22456645,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2004","2004",23132686,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2005","2005",23816175,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2006","2006",24498313,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2007","2007",25184589,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2008","2008",25888535,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2009","2009",26630303,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2010","2010",27410508,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2011","2011",28173195,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2012","2012",28896840,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2013","2013",29613064,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2014","2014",30339795,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2015","2015",31062069,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2016","2016",31787580,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2017","2017",32612641,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2018","2018",33413660,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2019","2019",34218169,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2020","2020",35013414,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2021","2021",34110821,,
"SGP","Singapore","T","Total","TOTAL","Total","1995","1995",3013515,,
"SGP","Singapore","T","Total","TOTAL","Total","1996","1996",3068132,,
"SGP","Singapore","T","Total","TOTAL","Total","1997","1997",3123403,,
"SGP","Singapore","T","Total","TOTAL","Total","1998","1998",3180018,,
"SGP","Singapore","T","Total","TOTAL","Total","1999","1999",3229681,,
"SGP","Singapore","T","Total","TOTAL","Total","2000","2000",3273363,,
"SGP","Singapore","T","Total","TOTAL","Total","2001","2001",3325902,,
"SGP","Singapore","T","Total","TOTAL","Total","2002","2002",3382944,,
"SGP","Singapore","T","Total","TOTAL","Total","2003","2003",3366891,,
"SGP","Singapore","T","Total","TOTAL","Total","2004","2004",3413266,,
"SGP","Singapore","T","Total","TOTAL","Total","2005","2005",3467814,,
"SGP","Singapore","T","Total","TOTAL","Total","2006","2006",3525894,,
"SGP","Singapore","T","Total","TOTAL","Total","2007","2007",3583082,,
"SGP","Singapore","T","Total","TOTAL","Total","2008","2008",3642659,,
"SGP","Singapore","T","Total","TOTAL","Total","2009","2009",3733876,,
"SGP","Singapore","T","Total","TOTAL","Total","2010","2010",3771721,,
"SGP","Singapore","T","Total","TOTAL","Total","2011","2011",3789251,,
"SGP","Singapore","T","Total","TOTAL","Total","2012","2012",3818205,,
"SGP","Singapore","T","Total","TOTAL","Total","2013","2013",3844751,,
"SGP","Singapore","T","Total","TOTAL","Total","2014","2014",3870739,,
"SGP","Singapore","T","Total","TOTAL","Total","2015","2015",3902690,,
"SGP","Singapore","T","Total","TOTAL","Total","2016","2016",3933559,,
"SGP","Singapore","T","Total","TOTAL","Total","2017","2017",3965796,,
"SGP","Singapore","T","Total","TOTAL","Total","2018","2018",3994283,,
"SGP","Singapore","T","Total","TOTAL","Total","2019","2019",4026209,,
"SGP","Singapore","T","Total","TOTAL","Total","2020","2020",4044210,,
"SGP","Singapore","T","Total","TOTAL","Total","2021","2021",3986842,,
"SVN","Slovenia","T","Total","TOTAL","Total","1995","1995",1987505,,
"SVN","Slovenia","T","Total","TOTAL","Total","1996","1996",1991169,,
"SVN","Slovenia","T","Total","TOTAL","Total","1997","1997",1986848,,
"SVN","Slovenia","T","Total","TOTAL","Total","1998","1998",1982603,,
"SVN","Slovenia","T","Total","TOTAL","Total","1999","1999",1985557,,
"SVN","Slovenia","T","Total","TOTAL","Total","2000","2000",1990272,,
"SVN","Slovenia","T","Total","TOTAL","Total","2001","2001",1992035,,
"SVN","Slovenia","T","Total","TOTAL","Total","2002","2002",1995718,,
"SVN","Slovenia","T","Total","TOTAL","Total","2003","2003",1996773,,
"SVN","Slovenia","T","Total","TOTAL","Total","2004","2004",1997004,,
"SVN","Slovenia","T","Total","TOTAL","Total","2005","2005",2001114,,
"SVN","Slovenia","T","Total","TOTAL","Total","2006","2006",2008516,,
"SVN","Slovenia","T","Total","TOTAL","Total","2007","2007",2019406,,
"SVN","Slovenia","T","Total","TOTAL","Total","2008","2008",2022629,,
"SVN","Slovenia","T","Total","TOTAL","Total","2009","2009",2042335,,
"SVN","Slovenia","T","Total","TOTAL","Total","2010","2010",2049261,,
"SVN","Slovenia","T","Total","TOTAL","Total","2011","2011",2052496,,
"SVN","Slovenia","T","Total","TOTAL","Total","2012","2012",2056262,,
"SVN","Slovenia","T","Total","TOTAL","Total","2013","2013",2059114,,
"SVN","Slovenia","T","Total","TOTAL","Total","2014","2014",2061623,,
"SVN","Slovenia","T","Total","TOTAL","Total","2015","2015",2063077,,
"SVN","Slovenia","T","Total","TOTAL","Total","2016","2016",2064241,,
"SVN","Slovenia","T","Total","TOTAL","Total","2017","2017",2066161,,
"SVN","Slovenia","T","Total","TOTAL","Total","2018","2018",2070050,,
"SVN","Slovenia","T","Total","TOTAL","Total","2019","2019",2089310,,
"SVN","Slovenia","T","Total","TOTAL","Total","2020","2020",2100126,,
"SVN","Slovenia","T","Total","TOTAL","Total","2021","2021",2107007,,
"ZAF","South Africa","T","Total","TOTAL","Total","1995","1995",43986086,,
"ZAF","South Africa","T","Total","TOTAL","Total","1996","1996",44661605,,
"ZAF","South Africa","T","Total","TOTAL","Total","1997","1997",45285047,,
"ZAF","South Africa","T","Total","TOTAL","Total","1998","1998",45852167,,
"ZAF","South Africa","T","Total","TOTAL","Total","1999","1999",46364679,,
"ZAF","South Africa","T","Total","TOTAL","Total","2000","2000",46813268,,
"ZAF","South Africa","T","Total","TOTAL","Total","2001","2001",47229716,,
"ZAF","South Africa","T","Total","TOTAL","Total","2002","2002",46330165,,
"ZAF","South Africa","T","Total","TOTAL","Total","2003","2003",46776083,,
"ZAF","South Africa","T","Total","TOTAL","Total","2004","2004",47276543,,
"ZAF","South Africa","T","Total","TOTAL","Total","2005","2005",47810182,,
"ZAF","South Africa","T","Total","TOTAL","Total","2006","2006",48367901,,
"ZAF","South Africa","T","Total","TOTAL","Total","2007","2007",48973857,,
"ZAF","South Africa","T","Total","TOTAL","Total","2008","2008",49628089,,
"ZAF","South Africa","T","Total","TOTAL","Total","2009","2009",50337363,,
"ZAF","South Africa","T","Total","TOTAL","Total","2010","2010",51095503,,
"ZAF","South Africa","T","Total","TOTAL","Total","2011","2011",51888897,,
"ZAF","South Africa","T","Total","TOTAL","Total","2012","2012",52699253,,
"ZAF","South Africa","T","Total","TOTAL","Total","2013","2013",53524385,,
"ZAF","South Africa","T","Total","TOTAL","Total","2014","2014",54369436,,
"ZAF","South Africa","T","Total","TOTAL","Total","2015","2015",55203738,,
"ZAF","South Africa","T","Total","TOTAL","Total","2016","2016",56020148,,
"ZAF","South Africa","T","Total","TOTAL","Total","2017","2017",56840036,,
"ZAF","South Africa","T","Total","TOTAL","Total","2018","2018",57673251,,
"ZAF","South Africa","T","Total","TOTAL","Total","2019","2019",58532857,,
"ZAF","South Africa","T","Total","TOTAL","Total","2020","2020",59352940,,
"ZAF","South Africa","T","Total","TOTAL","Total","2021","2021",59964917,,
