"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ARM","Armenia","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","AMD","Armenian Dram","0","Units",,,11319400000,,
"ARM","Armenia","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","AMD","Armenian Dram","0","Units",,,12067200000,,
"ARM","Armenia","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","AMD","Armenian Dram","0","Units",,,13599000000,,
"ARM","Armenia","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","AMD","Armenian Dram","0","Units",,,22610000000,,
"ARM","Armenia","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","AMD","Armenian Dram","0","Units",,,42715900000,,
"ARM","Armenia","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","AMD","Armenian Dram","0","Units",,,18122000000,,
"ARM","Armenia","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","AMD","Armenian Dram","0","Units",,,15827300000,,
"ARM","Armenia","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","AMD","Armenian Dram","0","Units",,,13683100000,,
"ARM","Armenia","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","AMD","Armenian Dram","0","Units",,,12612600000,,
"ARM","Armenia","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","AMD","Armenian Dram","0","Units",,,36875000000,,
"ARM","Armenia","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","AMD","Armenian Dram","0","Units",,,41215200000,,
"ARM","Armenia","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","AMD","Armenian Dram","0","Units",,,48077000000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","1995","1995","AUD","Australian Dollar","0","Units",,,4389845000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","1996","1996","AUD","Australian Dollar","0","Units",,,4553690000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","AUD","Australian Dollar","0","Units",,,4762576000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","AUD","Australian Dollar","0","Units",,,5737329000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","AUD","Australian Dollar","0","Units",,,6558884000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","AUD","Australian Dollar","0","Units",,,6335012000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","AUD","Australian Dollar","0","Units",,,5597779000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","AUD","Australian Dollar","0","Units",,,5505984000,"B","Break"
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","AUD","Australian Dollar","0","Units",,,6635921000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","AUD","Australian Dollar","0","Units",,,7894863000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","AUD","Australian Dollar","0","Units",,,9842268000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","AUD","Australian Dollar","0","Units",,,11161978000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","AUD","Australian Dollar","0","Units",,,12783100000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","AUD","Australian Dollar","0","Units",,,13778302000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","AUD","Australian Dollar","0","Units",,,17510168000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","AUD","Australian Dollar","0","Units",,,15621130000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","AUD","Australian Dollar","0","Units",,,17505755000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","AUD","Australian Dollar","0","Units",,,19427252000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","AUD","Australian Dollar","0","Units",,,19237602000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","AUD","Australian Dollar","0","Units",,,16173969000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","AUD","Australian Dollar","0","Units",,,15224729000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","AUD","Australian Dollar","0","Units",,,16128043000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","AUD","Australian Dollar","0","Units",,,18639734000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","AUD","Australian Dollar","0","Units",,,22688863000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","AUD","Australian Dollar","0","Units",,,21444653000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","AUD","Australian Dollar","0","Units",,,20982160000,,
"AUS","Australia","I-INV-RD","Road infrastructure investment","NAT","National currency","2021","2021","AUD","Australian Dollar","0","Units",,,20918536000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","1995","1995","EUR","Euro","0","Units",,,457000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","1996","1996","EUR","Euro","0","Units",,,426000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,365000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,430000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,391000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,475000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,640000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,532000000,"B","Break"
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,650000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,720000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,687000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,802000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,870000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,875000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,665000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,390000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,303000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,327000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,363000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,453000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,455000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,444000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,515000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,463000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,562000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,548000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,480000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","AZN","Azerbaijanian Manat","0","Units",,,1000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","AZN","Azerbaijanian Manat","0","Units",,,25000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","AZN","Azerbaijanian Manat","0","Units",,,40000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","AZN","Azerbaijanian Manat","0","Units",,,43000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","AZN","Azerbaijanian Manat","0","Units",,,38000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","AZN","Azerbaijanian Manat","0","Units",,,59000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","AZN","Azerbaijanian Manat","0","Units",,,97000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","AZN","Azerbaijanian Manat","0","Units",,,292000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","AZN","Azerbaijanian Manat","0","Units",,,440000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","AZN","Azerbaijanian Manat","0","Units",,,1606000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","AZN","Azerbaijanian Manat","0","Units",,,1424000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","AZN","Azerbaijanian Manat","0","Units",,,1646000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","AZN","Azerbaijanian Manat","0","Units",,,1716000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","AZN","Azerbaijanian Manat","0","Units",,,1499000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","AZN","Azerbaijanian Manat","0","Units",,,1994000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","AZN","Azerbaijanian Manat","0","Units",,,1471000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","AZN","Azerbaijanian Manat","0","Units",,,991000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","AZN","Azerbaijanian Manat","0","Units",,,879000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","AZN","Azerbaijanian Manat","0","Units",,,1082000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","AZN","Azerbaijanian Manat","0","Units",,,1396000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","AZN","Azerbaijanian Manat","0","Units",,,1607000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","AZN","Azerbaijanian Manat","0","Units",,,1469000000,,
"AZE","Azerbaijan","I-INV-RD","Road infrastructure investment","NAT","National currency","2021","2021","AZN","Azerbaijanian Manat","0","Units",,,2431000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","1995","1995","EUR","Euro","0","Units",,,160000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","1996","1996","EUR","Euro","0","Units",,,159000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,153000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,152000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,161000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,149000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,147000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,172000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,185000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,156000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,156000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,169000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,166000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,156000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,175000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,348000000,"B","Break"
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,248000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,553000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,587000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,417000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,778000000,"P","Provisional value"
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,810000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,655906000,"P","Provisional value"
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,681000000,"P","Provisional value"
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,735000000,"P","Provisional value"
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,607000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,1311000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","BGN","Bulgarian Lev","0","Units",,,532000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","BGN","Bulgarian Lev","0","Units",,,501000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","BGN","Bulgarian Lev","0","Units",,,417000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","BGN","Bulgarian Lev","0","Units",,,501000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","BGN","Bulgarian Lev","0","Units",,,256000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","BGN","Bulgarian Lev","0","Units",,,725000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","BGN","Bulgarian Lev","0","Units",,,1001000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","BGN","Bulgarian Lev","0","Units",,,1146000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","BGN","Bulgarian Lev","0","Units",,,988000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","BGN","Bulgarian Lev","0","Units",,,1102000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","BGN","Bulgarian Lev","0","Units",,,1641000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","BGN","Bulgarian Lev","0","Units",,,319000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","BGN","Bulgarian Lev","0","Units",,,225000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","BGN","Bulgarian Lev","0","Units",,,1726000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","BGN","Bulgarian Lev","0","Units",,,1033000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","BGN","Bulgarian Lev","0","Units",,,1027000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2021","2021","BGN","Bulgarian Lev","0","Units",,,297000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","1995","1995","CAD","Canadian Dollar","0","Units",,,6419000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","1996","1996","CAD","Canadian Dollar","0","Units",,,5774000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","CAD","Canadian Dollar","0","Units",,,5457000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","CAD","Canadian Dollar","0","Units",,,5253000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","CAD","Canadian Dollar","0","Units",,,5084000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","CAD","Canadian Dollar","0","Units",,,5109000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","CAD","Canadian Dollar","0","Units",,,6094000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","CAD","Canadian Dollar","0","Units",,,5907000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","CAD","Canadian Dollar","0","Units",,,6228000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","CAD","Canadian Dollar","0","Units",,,6748000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","CAD","Canadian Dollar","0","Units",,,8293000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","CAD","Canadian Dollar","0","Units",,,9653000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","CAD","Canadian Dollar","0","Units",,,11464000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","CAD","Canadian Dollar","0","Units",,,13647000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","CAD","Canadian Dollar","0","Units",,,17263000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","CAD","Canadian Dollar","0","Units",,,21015000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","CAD","Canadian Dollar","0","Units",,,20725000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","CAD","Canadian Dollar","0","Units",,,18959000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","CAD","Canadian Dollar","0","Units",,,17907000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","CAD","Canadian Dollar","0","Units",,,7493905411.56,"B","Break"
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","CAD","Canadian Dollar","0","Units",,,10227752168.48,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","CAD","Canadian Dollar","0","Units",,,10327375361.98,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","CAD","Canadian Dollar","0","Units",,,10955674960.64,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","CAD","Canadian Dollar","0","Units",,,9841000000,,
"CAN","Canada","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","CAD","Canadian Dollar","0","Units",,,11207000000,"P","Provisional value"
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","1995","1995","CNY","Yuan Renminbi","0","Units",,,37198000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","CNY","Yuan Renminbi","0","Units",,,66820000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","CNY","Yuan Renminbi","0","Units",,,106119000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","CNY","Yuan Renminbi","0","Units",,,112844000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","CNY","Yuan Renminbi","0","Units",,,131760000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","CNY","Yuan Renminbi","0","Units",,,145305000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","CNY","Yuan Renminbi","0","Units",,,466550000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","CNY","Yuan Renminbi","0","Units",,,558140000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","CNY","Yuan Renminbi","0","Units",,,648160000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","CNY","Yuan Renminbi","0","Units",,,692660000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","CNY","Yuan Renminbi","0","Units",,,741150000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","CNY","Yuan Renminbi","0","Units",,,1055760000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","CNY","Yuan Renminbi","0","Units",,,1276450000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","CNY","Yuan Renminbi","0","Units",,,1385640000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","CNY","Yuan Renminbi","0","Units",,,1746640000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","CNY","Yuan Renminbi","0","Units",,,2050290000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","CNY","Yuan Renminbi","0","Units",,,2451320000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","CNY","Yuan Renminbi","0","Units",,,2861410000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","CNY","Yuan Renminbi","0","Units",,,3293730000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","CNY","Yuan Renminbi","0","Units",,,4030360000000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","CNY","Yuan Renminbi","0","Units",,,4360849520000,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","CNY","Yuan Renminbi","0","Units",,,4753325976800,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","CNY","Yuan Renminbi","0","Units",,,4838885844382.4,,
"CHN","China","I-INV-RD","Road infrastructure investment","NAT","National currency","2021","2021","CNY","Yuan Renminbi","0","Units",,,4780819214249.8,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","1995","1995","HRK","Croatian Kuna","0","Units",,,484000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","1996","1996","HRK","Croatian Kuna","0","Units",,,932000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","HRK","Croatian Kuna","0","Units",,,1288000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","HRK","Croatian Kuna","0","Units",,,2432000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","HRK","Croatian Kuna","0","Units",,,2577000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","HRK","Croatian Kuna","0","Units",,,2326000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","HRK","Croatian Kuna","0","Units",,,2280000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","HRK","Croatian Kuna","0","Units",,,4564000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","HRK","Croatian Kuna","0","Units",,,7928000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","HRK","Croatian Kuna","0","Units",,,6572000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","HRK","Croatian Kuna","0","Units",,,5553000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","HRK","Croatian Kuna","0","Units",,,6409000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","HRK","Croatian Kuna","0","Units",,,7822000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","HRK","Croatian Kuna","0","Units",,,7956000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","HRK","Croatian Kuna","0","Units",,,6674000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","HRK","Croatian Kuna","0","Units",,,3756000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","HRK","Croatian Kuna","0","Units",,,3464000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","HRK","Croatian Kuna","0","Units",,,3600000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","HRK","Croatian Kuna","0","Units",,,3215000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","HRK","Croatian Kuna","0","Units",,,2134000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","HRK","Croatian Kuna","0","Units",,,1815000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","HRK","Croatian Kuna","0","Units",,,1487000000,,
"HRV","Croatia","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","HRK","Croatian Kuna","0","Units",,,1467000000,,
